,ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
1866,AAPL,20120731,610.76,603.23,611.7,602.72,595.03,2.64,16511668,10049510694.87,608.63
1867,AAPL,20120730,595.03,590.92,599.44,587.82,585.16,1.69,13540708,8063987610.13,595.54
1868,AAPL,20120727,585.16,575.01,585.83,571.59,574.88,1.79,14430461,8360852821.51,579.39
1869,AAPL,20120726,574.88,579.76,580.4,570.36,574.97,-0.02,14528938,8352550320.05,574.89
1870,AAPL,20120725,574.97,574.46,580.8,570.0,600.92,-4.32,31330622,18021693660.05,575.21
1871,AAPL,20120724,600.92,607.38,609.68,598.51,603.83,-0.48,20183290,12183966344.81,603.67
1872,AAPL,20120723,603.83,594.4,605.9,587.71,604.3,-0.08,17427684,10412598701.1,597.47
1873,AAPL,20120720,604.3,613.03,614.44,603.7,614.32,-1.63,14195348,8642485585.17,608.83
1874,AAPL,20120719,614.32,611.28,615.35,606.0,606.26,1.33,15602079,9555500148.46,612.45
1875,AAPL,20120718,606.26,606.59,608.34,603.56,606.94,-0.11,9024981,5469101032.33,606.0
1876,AAPL,20120717,606.94,610.79,611.5,603.15,606.91,0.0,10493290,6374573778.88,607.49
1877,AAPL,20120716,606.91,605.12,611.62,605.02,604.97,0.32,10760903,6547872919.64,608.49
1878,AAPL,20120713,604.97,602.95,607.19,600.0,598.9,1.01,11129204,6723791843.05,604.16
1879,AAPL,20120712,598.9,600.24,603.47,592.68,604.43,-0.91,15285309,9156486129.75,599.04
1880,AAPL,20120711,604.43,606.12,607.66,597.22,608.21,-0.62,16761336,10105669777.95,602.92
1881,AAPL,20120710,608.21,617.97,619.87,605.31,613.89,-0.93,18284200,11219186948.42,613.6
1882,AAPL,20120709,613.89,605.3,613.9,604.11,605.88,1.32,13550032,8279734587.57,611.05
1883,AAPL,20120706,605.88,607.09,608.44,601.58,609.94,-0.67,14965305,9049336608.51,604.69
1884,AAPL,20120705,609.94,600.56,614.34,599.65,599.41,1.76,17299301,10545782423.41,609.61
1885,AAPL,20120703,599.41,594.88,600.0,594.0,592.52,1.16,8632594,5161817023.61,597.95
1886,AAPL,20120702,592.52,584.73,593.47,583.6,584.0,1.46,14197418,8384109151.92,590.54
1887,AAPL,20120629,584.0,578.0,584.0,574.25,569.05,2.63,15051430,8730354995.94,580.03
1888,AAPL,20120628,569.05,571.67,574.0,565.61,574.5,-0.95,10108649,5751623859.09,568.98
1889,AAPL,20120627,574.5,575.0,576.74,571.92,572.02,0.43,7252109,4167698203.96,574.69
1890,AAPL,20120626,572.02,571.33,574.49,567.33,570.76,0.22,9883926,5641648987.88,570.79
1891,AAPL,20120625,570.76,577.3,579.8,570.37,582.1,-1.95,10869805,6233159130.89,573.44
1892,AAPL,20120622,582.1,579.04,582.19,575.42,577.67,0.77,10169473,5885510498.88,578.74
1893,AAPL,20120621,577.67,585.44,588.22,577.44,585.74,-1.38,11660891,6798063203.35,582.98
1894,AAPL,20120620,585.74,588.21,589.25,580.8,587.41,-0.28,12827090,7502100215.53,584.86
1895,AAPL,20120619,587.41,583.4,590.0,583.1,585.78,0.28,12907274,7577909096.75,587.1
1896,AAPL,20120618,585.78,570.96,587.89,570.37,574.13,2.03,15728969,9163403207.68,582.58
1897,AAPL,20120615,574.13,571.0,574.62,569.55,571.53,0.45,11973340,6844950381.35,571.68
1898,AAPL,20120614,571.53,571.24,573.5,567.26,572.16,-0.11,12351469,7052438558.24,570.98
1899,AAPL,20120613,572.16,574.52,578.48,570.38,576.16,-0.69,10491887,6032240764.52,574.94
1900,AAPL,20120612,576.16,574.46,576.62,566.7,571.17,0.87,15556422,8910707943.23,572.8
1901,AAPL,20120611,571.17,587.72,588.5,570.63,580.32,-1.58,21116528,12290035951.58,582.01
1902,AAPL,20120608,580.32,571.6,580.58,569.0,571.72,1.5,12410407,7139014025.87,575.24
1903,AAPL,20120607,571.72,577.29,577.32,570.5,571.46,0.05,13570450,7788745935.64,573.95
1904,AAPL,20120606,571.46,567.77,573.85,565.5,562.83,1.53,14337465,8184343894.86,570.84
1905,AAPL,20120605,562.83,561.27,566.47,558.33,564.29,-0.26,13864766,7803175711.76,562.81
1906,AAPL,20120604,564.29,561.5,567.5,548.5,560.99,0.59,19892446,11086070897.72,557.3
1907,AAPL,20120601,560.99,569.16,572.65,560.52,577.73,-2.9,18606442,10530051638.42,565.94
1908,AAPL,20120531,577.73,580.74,581.5,571.46,579.17,-0.25,17568227,10142464391.8,577.32
1909,AAPL,20120530,579.17,569.2,579.99,566.56,572.27,1.21,18907887,10852988732.27,573.99
1910,AAPL,20120529,572.27,570.9,574.0,565.31,562.29,1.77,13589477,7746768336.5,570.06
1911,AAPL,20120525,562.29,564.59,565.85,558.47,565.32,-0.54,11730934,6582168178.11,561.09
1912,AAPL,20120524,565.32,575.87,576.5,561.23,570.56,-0.92,17721356,10072094655.79,568.36
1913,AAPL,20120523,570.56,557.5,572.8,553.23,556.97,2.44,20889192,11727924763.87,561.44
1914,AAPL,20120522,556.97,569.55,573.88,552.58,561.28,-0.77,24813821,14019978591.54,565.01
1915,AAPL,20120521,561.28,534.5,561.54,534.05,530.38,5.83,22538969,12389362024.65,549.69
1916,AAPL,20120518,530.38,533.96,543.41,522.18,530.12,0.05,26153208,14004640647.66,535.48
1917,AAPL,20120517,530.12,545.31,547.5,530.12,546.07,-2.92,25614958,13736340389.88,536.26
1918,AAPL,20120516,546.07,554.05,556.89,541.04,553.17,-1.28,20031981,10989967451.4,548.62
1919,AAPL,20120515,553.17,561.45,563.22,551.75,558.22,-0.9,17010954,9496423247.96,558.25
1920,AAPL,20120514,558.22,562.57,567.51,557.6,566.71,-1.5,12593727,7081914504.07,562.34
1921,AAPL,20120511,566.71,565.0,574.47,564.35,570.52,-0.67,14269473,8120434594.21,569.08
1922,AAPL,20120510,570.52,574.58,575.88,568.44,569.18,0.24,11902536,6814260063.4,572.5
1923,AAPL,20120509,569.18,563.7,573.98,560.85,568.18,0.18,17167989,9761762152.09,568.6
1924,AAPL,20120508,568.18,569.58,571.5,558.73,569.48,-0.23,17758958,10029614473.05,564.76
1925,AAPL,20120507,569.48,561.5,572.77,561.23,565.25,0.75,16439028,9331038878.22,567.62
1926,AAPL,20120504,565.25,577.08,578.36,565.17,581.82,-2.85,18928200,10789540769.41,570.02
1927,AAPL,20120503,581.82,590.5,591.4,580.3,585.98,-0.71,13948149,8161179144.35,585.11
1928,AAPL,20120502,585.98,580.24,587.4,578.86,582.13,0.66,15272286,8917128438.51,583.88
1929,AAPL,20120501,582.13,584.9,596.76,581.23,583.98,-0.32,21821356,12855415794.87,589.12
1930,AAPL,20120430,583.98,597.8,598.4,583.0,603.0,-3.15,18076434,10642116574.04,588.73
1931,AAPL,20120427,603.0,605.07,606.18,600.5,607.7,-0.77,14527500,8761011824.18,603.06
1932,AAPL,20120426,607.7,614.27,614.69,602.13,610.0,-0.38,19145180,11633379855.53,607.64
1933,AAPL,20120425,610.0,615.63,618.0,606.0,560.28,8.87,32346809,19785941414.65,611.68
1934,AAPL,20120424,560.28,562.61,567.69,555.0,571.7,-2.0,38442833,21554078399.61,560.68
1935,AAPL,20120423,571.7,570.61,576.67,556.62,572.98,-0.22,34518497,19644336842.79,569.1
1936,AAPL,20120420,572.98,591.38,594.62,570.42,587.44,-2.46,36820543,21390964783.09,580.95
1937,AAPL,20120419,587.44,600.22,604.73,584.52,608.34,-3.44,29811192,17726865799.82,594.64
1938,AAPL,20120418,608.34,613.72,620.25,602.71,609.7,-0.22,34090352,20848114649.35,611.55
1939,AAPL,20120417,609.7,578.94,610.0,571.91,580.13,5.1,36624493,21842048478.76,596.38
1940,AAPL,20120416,580.13,610.06,610.28,578.25,605.23,-4.15,37528008,22108101525.52,589.11
1941,AAPL,20120413,605.23,624.11,624.7,603.51,622.77,-2.82,30701579,18740503249.94,610.41
1942,AAPL,20120412,622.77,625.0,631.33,620.5,626.2,-0.55,21772809,13610318115.04,625.11
1943,AAPL,20120411,626.2,636.2,636.87,623.34,628.44,-0.36,24878965,15654748630.8,629.24
1944,AAPL,20120410,628.44,639.93,644.0,626.0,636.23,-1.22,31774633,20179886396.41,635.09
1945,AAPL,20120409,636.23,626.13,639.84,625.3,633.68,0.4,21340575,13531482411.98,634.07
1946,AAPL,20120405,633.68,626.98,634.66,623.4,624.31,1.5,22902692,14430809649.44,630.09
1947,AAPL,20120404,624.31,624.35,625.86,617.0,629.32,-0.8,20463583,12730691910.89,622.11
1948,AAPL,20120403,629.32,627.3,632.21,622.51,618.63,1.73,29805477,18732589690.46,628.49
1949,AAPL,20120402,618.63,601.83,618.77,600.38,599.55,3.18,21369493,13083101755.94,612.23
1950,AAPL,20120330,599.55,608.77,610.56,597.94,609.86,-1.69,26108485,15725422487.14,602.31
1951,AAPL,20120329,609.86,612.78,616.56,607.23,617.62,-1.26,21722774,13285035561.72,611.57
1952,AAPL,20120328,617.62,618.38,621.45,610.31,614.48,0.51,23409266,14446643429.47,617.13
1953,AAPL,20120327,614.48,606.18,616.28,606.06,606.98,1.24,21683161,13294673479.15,613.13
1954,AAPL,20120326,606.98,599.79,607.15,595.26,596.05,1.83,21276317,12802748651.97,601.74
1955,AAPL,20120323,596.05,600.49,601.8,594.4,599.34,-0.55,15374543,9185673999.54,597.46
1956,AAPL,20120322,599.34,597.78,604.5,595.53,602.5,-0.52,22290411,13372891565.92,599.94
1957,AAPL,20120321,602.5,602.74,609.65,601.41,605.96,-0.57,23001481,13944625544.81,606.25
1958,AAPL,20120320,605.96,599.51,606.9,582.0,601.1,0.81,29166719,17490831633.49,599.68
1959,AAPL,20120319,601.1,598.37,601.77,589.05,585.57,2.65,32186969,19190121010.55,596.21
1960,AAPL,20120316,585.57,584.72,589.2,578.0,585.56,0.0,29481696,17233577284.58,584.55
1961,AAPL,20120315,585.56,599.61,600.01,578.55,589.58,-0.68,41416821,24423851386.68,589.71
1962,AAPL,20120314,589.58,578.05,594.72,575.4,568.1,3.78,50672821,29619946718.89,584.53
1963,AAPL,20120313,568.1,557.54,568.18,555.75,552.0,2.92,24673235,13868364004.01,562.08
1964,AAPL,20120312,552.0,548.98,552.0,547.0,545.17,1.25,14545715,8000111394.88,550.0
1965,AAPL,20120309,545.17,544.21,547.74,543.11,541.99,0.59,14960676,8156972572.22,545.23
1966,AAPL,20120308,541.99,534.69,542.99,532.12,530.69,2.13,18444387,9926696228.07,538.2
1967,AAPL,20120307,530.69,536.8,537.78,523.3,530.26,0.08,28518504,15164324654.05,531.74
1968,AAPL,20120306,530.26,523.66,533.69,516.22,533.16,-0.54,28937090,15230729430.86,526.34
1969,AAPL,20120305,533.16,545.42,547.48,526.0,545.18,-2.2,28897168,15516657716.91,536.96
1970,AAPL,20120302,545.18,544.24,546.8,542.52,544.47,0.13,15418227,8396542089.0,544.59
1971,AAPL,20120301,544.47,548.17,548.21,538.77,542.44,0.37,24401883,13256191901.64,543.24
1972,AAPL,20120229,542.44,541.56,547.61,535.7,535.41,1.31,34000051,18443932185.86,542.47
1973,AAPL,20120228,535.41,527.96,535.41,525.85,525.76,1.84,21442352,11412021778.5,532.22
1974,AAPL,20120227,525.76,521.31,528.5,516.28,522.41,0.64,19556469,10240084374.33,523.62
1975,AAPL,20120224,522.41,519.67,522.9,518.64,516.39,1.17,14831415,7723904748.64,520.78
1976,AAPL,20120223,516.39,515.08,517.83,509.5,513.04,0.65,20286614,10437690924.54,514.51
1977,AAPL,20120222,513.04,513.08,515.49,509.07,514.85,-0.35,17260543,8851392864.26,512.81
1978,AAPL,20120221,514.85,506.88,514.85,504.12,502.12,2.54,21628055,11030815011.61,510.02
1979,AAPL,20120217,502.12,503.11,507.77,500.3,502.21,-0.02,19135313,9634135064.95,503.47
1980,AAPL,20120216,502.21,491.5,504.89,486.63,497.67,0.91,33733915,16721109593.18,495.68
1981,AAPL,20120215,497.67,514.26,526.29,496.89,509.46,-2.31,53789719,27547191627.69,512.13
1982,AAPL,20120214,509.46,504.66,509.56,502.0,502.6,1.36,16497571,8328413831.02,504.83
1983,AAPL,20120213,502.6,499.53,503.83,497.09,493.42,1.86,18471657,9245907744.36,500.55
1984,AAPL,20120210,493.42,490.96,497.62,488.55,493.17,0.05,22546422,11143772893.15,494.26
1985,AAPL,20120209,493.17,480.76,496.75,480.56,476.68,3.46,31579086,15500003834.19,490.83
1986,AAPL,20120208,476.68,470.5,476.79,469.7,468.83,1.67,14567040,6894648351.42,473.3
1987,AAPL,20120207,468.83,465.25,469.75,464.58,463.97,1.05,11293606,5284056666.85,467.88
1988,AAPL,20120206,463.97,458.38,464.98,458.2,459.68,0.93,8917227,4126533915.56,462.76
1989,AAPL,20120203,459.68,457.3,460.0,455.56,455.12,1.0,10245286,4699877420.38,458.74
1990,AAPL,20120202,455.12,455.9,457.17,453.98,456.19,-0.23,6671219,3036188112.96,455.12
1991,AAPL,20120201,456.19,458.41,458.99,455.55,456.48,-0.06,9644363,4404902703.82,456.73
1992,AAPL,20120131,456.48,455.59,458.24,453.07,453.01,0.77,13996852,6381672632.59,455.94
1993,AAPL,20120130,453.01,445.71,453.9,445.39,447.28,1.28,13547438,6114323330.96,451.33
1994,AAPL,20120127,447.28,444.34,448.48,443.77,444.63,0.6,10710231,4780748088.75,446.37
1995,AAPL,20120126,444.63,448.36,448.79,443.14,446.66,-0.45,11579672,5157833597.98,445.42
1996,AAPL,20120125,446.66,454.44,454.45,443.73,420.41,6.24,34223688,15334861137.45,448.08
1997,AAPL,20120124,420.41,425.1,425.1,419.55,427.41,-1.64,19558473,8268931801.69,422.78
1998,AAPL,20120123,427.41,422.67,428.45,422.3,420.3,1.69,10930778,4660212917.35,426.34
1999,AAPL,20120120,420.3,427.49,427.5,419.75,427.75,-1.74,14784606,6250845518.24,422.79
2000,AAPL,20120119,427.75,430.15,431.37,426.51,429.11,-0.32,9347777,4010773745.19,429.06
2001,AAPL,20120118,429.11,426.96,429.47,426.3,424.7,1.04,9885391,4229644156.9,427.87
2002,AAPL,20120117,424.7,424.2,425.99,422.96,419.81,1.16,8674863,3685452913.04,424.84
2003,AAPL,20120113,419.81,419.7,420.45,418.66,421.39,-0.37,8077106,3389109172.75,419.59
2004,AAPL,20120112,421.39,422.28,422.9,418.75,422.55,-0.27,7597270,3197916505.95,420.93
2005,AAPL,20120111,422.55,422.68,422.85,419.31,423.24,-0.16,7685434,3237183269.08,421.21
2006,AAPL,20120110,423.24,425.91,426.0,421.5,421.73,0.36,9225965,3909342782.78,423.73
2007,AAPL,20120109,421.73,425.5,427.75,421.35,422.4,-0.16,14072254,5975485877.26,424.63
2008,AAPL,20120106,422.4,419.77,422.75,419.22,418.03,1.05,11370915,4788112987.17,421.08
2009,AAPL,20120105,418.03,414.95,418.55,412.67,413.44,1.11,9688113,4030789598.08,416.06
2010,AAPL,20120104,413.44,410.0,414.68,409.28,411.23,0.54,9294442,3834186525.94,412.52
2011,AAPL,20120103,411.23,409.4,412.5,409.0,405.0,1.54,10794954,4436517967.29,410.98
2012,AAPL,20111230,405.0,403.51,406.28,403.49,405.12,-0.03,6420527,2601423287.3,405.17
2013,AAPL,20111229,405.12,403.4,405.65,400.51,402.64,0.62,7719859,3116895001.21,403.75
2014,AAPL,20111228,402.64,406.89,408.25,401.34,406.53,-0.96,8173461,3306448348.39,404.53
2015,AAPL,20111227,406.53,403.1,409.09,403.02,403.33,0.79,9472656,3857073133.56,407.18
2016,AAPL,20111223,403.33,399.69,403.59,399.49,398.55,1.2,9628852,3865093216.61,401.41
2017,AAPL,20111222,398.55,397.0,399.13,396.1,396.44,0.53,7227016,2878587900.86,398.31
2018,AAPL,20111221,396.44,396.69,397.3,392.01,395.95,0.12,9390953,3706466594.43,394.68
2019,AAPL,20111220,395.95,387.76,396.1,387.26,382.21,3.59,12050102,4734807536.53,392.93
2020,AAPL,20111219,382.21,382.47,384.85,380.48,381.02,0.31,8411699,3220218595.48,382.83
2021,AAPL,20111216,381.02,380.36,384.15,379.57,378.94,0.55,15056340,5738568157.88,381.14
2022,AAPL,20111215,378.94,383.33,383.74,378.31,380.19,-0.33,9158875,3481886370.45,380.17
2023,AAPL,20111214,380.19,386.7,387.38,377.68,388.81,-2.22,14541239,5543013137.87,381.19
2024,AAPL,20111213,388.81,393.0,395.4,387.1,391.84,-0.77,12112028,4746714431.78,391.9
2025,AAPL,20111212,391.84,391.68,393.9,389.45,393.62,-0.45,10752336,4208502696.24,391.4
2026,AAPL,20111209,393.62,392.85,394.04,391.03,390.66,0.76,10612254,4169556188.44,392.9
2027,AAPL,20111208,390.66,391.45,395.5,390.23,389.09,0.4,13441293,5284334796.41,393.14
2028,AAPL,20111207,389.09,389.93,390.94,386.76,390.95,-0.48,10892844,4231939063.56,388.51
2029,AAPL,20111206,390.95,392.51,394.63,389.38,393.01,-0.52,10135856,3970941840.15,391.77
2030,AAPL,20111205,393.01,393.49,396.41,390.39,389.7,0.85,12763161,5028797622.19,394.01
2031,AAPL,20111202,389.7,389.83,393.63,388.58,387.93,0.46,13545469,5295914683.16,390.97
2032,AAPL,20111201,387.93,382.54,389.0,380.75,382.2,1.5,13827833,5337401802.71,385.99
2033,AAPL,20111130,382.2,381.29,382.28,378.3,373.2,2.41,14502383,5514077936.28,380.22
2034,AAPL,20111129,373.2,375.84,378.83,370.2,376.12,-0.78,13429692,5026573767.97,374.29
2035,AAPL,20111128,376.12,372.35,376.72,370.33,363.57,3.45,12380122,4631507633.22,374.11
2036,AAPL,20111125,363.57,368.42,371.15,363.32,366.99,-0.93,9098543,3336757442.58,366.74
2037,AAPL,20111123,366.99,374.51,375.84,366.88,376.51,-2.53,15308633,5658135818.49,369.6
2038,AAPL,20111122,376.51,371.02,377.93,370.94,369.01,2.03,14617762,5475526113.82,374.58
2039,AAPL,20111121,369.01,370.4,371.68,365.91,374.94,-1.58,16007227,5895028708.61,368.27
2040,AAPL,20111118,374.94,378.92,379.99,374.88,377.41,-0.65,13288395,5011379585.95,377.12
2041,AAPL,20111117,377.41,383.98,384.58,375.5,384.77,-1.91,17147161,6500775092.69,379.12
2042,AAPL,20111116,384.77,389.25,391.14,384.32,388.83,-1.04,12471715,4835319948.76,387.7
2043,AAPL,20111115,388.83,380.8,389.5,379.45,379.26,2.52,15392114,5937774874.76,385.77
2044,AAPL,20111114,379.26,383.52,385.25,378.2,384.62,-1.39,15466500,5890202932.64,380.84
2045,AAPL,20111111,384.62,386.61,388.7,380.26,385.22,-0.16,23349430,8968603856.86,384.1
2046,AAPL,20111110,385.22,397.03,397.21,382.15,395.28,-2.54,26606465,10280631650.14,386.4
2047,AAPL,20111109,395.28,396.97,400.89,394.23,406.23,-2.7,19952989,7924186518.42,397.14
2048,AAPL,20111108,406.23,402.21,408.0,401.56,399.73,1.63,14301403,5794002622.77,405.14
2049,AAPL,20111107,399.73,399.91,400.0,396.13,400.24,-0.13,9652254,3842723510.04,398.12
2050,AAPL,20111104,400.24,402.03,403.44,399.16,403.07,-0.7,10793856,4327421908.46,400.92
2051,AAPL,20111103,403.07,399.07,403.4,395.36,397.41,1.42,15768723,6300863813.34,399.58
2052,AAPL,20111102,397.41,400.09,400.44,395.11,396.51,0.23,11723379,4658317353.88,397.35
2053,AAPL,20111101,396.51,397.41,399.5,393.22,404.78,-2.04,18992411,7538800141.31,396.94
2054,AAPL,20111031,404.78,402.42,409.33,401.05,404.95,-0.04,13772329,5590671198.95,405.94
2055,AAPL,20111028,404.95,403.0,406.35,402.51,404.69,0.06,11529961,4663216167.51,404.44
2056,AAPL,20111027,404.69,407.56,409.0,401.89,400.6,1.02,17673329,7169106555.6,405.65
2057,AAPL,20111026,400.6,401.76,402.55,393.15,397.77,0.71,16296426,6496540891.33,398.65
2058,AAPL,20111025,397.77,405.03,406.55,397.38,405.77,-1.97,15378598,6164918079.79,400.88
2059,AAPL,20111024,405.77,396.18,406.5,395.4,392.87,3.28,17941290,7231864341.41,403.08
2060,AAPL,20111021,392.87,398.1,399.14,390.75,395.31,-0.62,22187215,8761528634.23,394.89
2061,AAPL,20111020,395.31,400.0,400.35,394.21,398.62,-0.83,19626040,7784489580.25,396.64
2062,AAPL,20111019,398.62,401.35,408.42,397.8,422.24,-5.59,39428297,15869417980.07,402.49
2063,AAPL,20111018,422.24,421.76,424.81,415.99,419.99,0.54,31485727,13244729560.37,420.66
2064,AAPL,20111017,419.99,421.74,426.7,415.94,422.0,-0.48,24501528,10322680448.04,421.31
2065,AAPL,20111014,422.0,416.83,422.0,415.27,408.43,3.32,20477387,8564037228.33,418.22
2066,AAPL,20111013,408.43,404.98,408.43,402.85,402.19,1.55,15220825,6180970485.9,406.09
2067,AAPL,20111012,402.19,407.34,409.25,400.14,400.29,0.47,22224426,9013817144.94,405.58
2068,AAPL,20111011,400.29,392.57,403.18,391.5,388.81,2.95,21631493,8627818324.77,398.85
2069,AAPL,20111010,388.81,379.09,388.81,378.21,369.8,5.14,15804040,6063855110.37,383.69
2070,AAPL,20111007,369.8,375.78,377.74,368.49,377.37,-2.01,19129165,7119981762.45,372.21
2071,AAPL,20111006,377.37,373.33,384.78,371.8,378.25,-0.23,29020719,10970618243.48,378.03
2072,AAPL,20111005,378.25,367.86,379.82,360.3,372.5,1.54,28088192,10444130740.03,371.83
2073,AAPL,20111004,372.5,374.57,381.8,354.24,374.6,-0.56,44059840,16239515024.62,368.58
2074,AAPL,20111003,374.6,380.37,382.64,373.17,381.32,-1.76,23895571,9022147513.6,377.57
2075,AAPL,20110930,381.32,387.12,388.89,381.18,390.57,-2.37,19579887,7539848339.81,385.08
2076,AAPL,20110929,390.57,401.92,402.21,386.21,397.01,-1.62,23263020,9128327394.8,392.4
2077,AAPL,20110928,397.01,400.19,403.74,396.51,399.26,-0.56,15351883,6149527415.21,400.57
2078,AAPL,20110927,399.26,408.73,409.25,398.06,403.17,-0.97,22589196,9138951234.49,404.57
2079,AAPL,20110926,403.17,399.86,403.98,391.3,404.3,-0.28,29031266,11541870426.7,397.57
2080,AAPL,20110923,404.3,400.28,406.74,399.85,401.82,0.62,19517227,7892092864.12,404.37
2081,AAPL,20110922,401.82,401.03,409.82,396.7,412.14,-2.5,34588590,13938813340.13,402.99
2082,AAPL,20110921,412.14,419.64,421.59,412.0,413.45,-0.32,21641965,9046108935.3,417.99
2083,AAPL,20110920,413.45,415.25,422.86,411.19,411.63,0.44,27705325,11577098929.68,417.87
2084,AAPL,20110919,411.63,397.0,413.23,395.2,400.5,2.78,29423540,11959756880.26,406.47
2085,AAPL,20110916,400.5,395.54,400.5,395.03,392.96,1.92,24946020,9946701858.04,398.73
2086,AAPL,20110915,392.96,391.43,393.66,389.9,389.3,0.94,14922083,5853270918.86,392.26
2087,AAPL,20110914,389.3,387.02,392.21,385.76,384.62,1.22,19097262,7438565545.91,389.51
2088,AAPL,20110913,384.62,382.14,386.21,380.25,379.94,1.23,15740641,6037623501.79,383.57
2089,AAPL,20110912,379.94,373.0,380.88,371.9,377.48,0.65,16708282,6287800530.56,376.33
2090,AAPL,20110909,377.48,383.93,386.0,375.02,384.14,-1.73,20181344,7668472381.21,379.98
2091,AAPL,20110908,384.14,382.4,388.61,382.31,383.93,0.05,14862778,5728167701.32,385.4
2092,AAPL,20110907,383.93,385.56,385.6,382.0,379.74,1.1,12520540,4806102306.61,383.86
2093,AAPL,20110906,379.74,367.37,380.33,366.48,374.05,1.52,18203446,6806293398.12,373.9
2094,AAPL,20110902,374.05,374.74,378.0,371.83,381.03,-1.83,15684500,5879033996.29,374.83
2095,AAPL,20110901,381.03,385.82,387.34,380.72,384.83,-0.99,12275813,4711568616.54,383.81
2096,AAPL,20110831,384.83,390.57,392.08,381.86,389.99,-1.32,18669840,7213787388.75,386.39
2097,AAPL,20110830,389.99,388.25,391.84,386.21,389.97,0.01,14925750,5810431336.55,389.29
2098,AAPL,20110829,389.97,388.18,391.5,388.0,383.58,1.67,14473305,5643617357.04,389.93
2099,AAPL,20110826,383.58,371.17,383.8,370.8,373.72,2.64,22909821,8698069332.17,379.67
2100,AAPL,20110825,373.72,365.08,375.45,365.0,376.18,-0.65,31117868,11555965378.96,371.36
2101,AAPL,20110824,376.18,373.47,378.96,370.6,373.6,0.69,22366700,8380779675.97,374.7
2102,AAPL,20110823,373.6,360.3,373.64,357.0,356.44,4.81,23458368,8601884685.99,366.69
2103,AAPL,20110822,356.44,364.51,364.88,355.09,356.03,0.12,19118028,6861939155.8,358.93
2104,AAPL,20110819,356.03,362.17,367.0,356.0,366.05,-2.74,27710075,10017253074.67,361.5
2105,AAPL,20110818,366.05,370.84,372.65,361.37,380.44,-3.78,30408325,11151562924.77,366.73
2106,AAPL,20110817,380.44,382.31,384.52,378.0,380.48,-0.01,15787848,6013909744.09,380.92
2107,AAPL,20110816,380.48,381.52,383.37,376.06,383.41,-0.76,17817446,6774962148.34,380.24
2108,AAPL,20110815,383.41,379.63,384.97,378.09,376.99,1.7,16447922,6295084896.63,382.73
2109,AAPL,20110812,376.99,378.07,379.64,374.23,373.7,0.88,18891915,7126988913.77,377.25
2110,AAPL,20110811,373.7,370.52,375.45,364.72,363.69,2.75,26498727,9848786368.87,371.67
2111,AAPL,20110810,363.69,371.15,374.65,362.5,374.01,-2.76,31380325,11557658944.65,368.31
2112,AAPL,20110809,374.01,361.3,374.61,355.0,353.21,5.89,38663672,14114675704.7,365.06
2113,AAPL,20110808,353.21,361.69,367.77,353.02,373.62,-5.46,40850172,14752975891.53,361.15
2114,AAPL,20110805,373.62,380.44,383.5,362.57,377.37,-0.99,43020047,16100641490.97,374.26
2115,AAPL,20110804,377.37,389.41,391.32,377.35,392.57,-3.87,31121629,11964564619.83,384.45
2116,AAPL,20110803,392.57,390.98,393.55,382.24,388.91,0.94,26160825,10185292100.34,389.33
2117,AAPL,20110802,388.91,397.65,397.9,388.35,396.75,-1.98,22840680,8984467358.96,393.35
2118,AAPL,20110801,396.75,397.78,399.5,392.37,390.48,1.61,21886848,8653031673.95,395.35
2119,AAPL,20110729,390.48,387.64,395.15,384.0,391.82,-0.34,22592270,8836771213.29,391.14
2120,AAPL,20110728,391.82,391.62,396.99,388.13,392.59,-0.2,21215153,8342139087.11,393.22
2121,AAPL,20110727,392.59,400.59,402.64,392.15,403.41,-2.68,23547208,9320003528.69,395.8
2122,AAPL,20110726,403.41,400.0,404.5,399.68,398.5,1.23,17020715,6856244077.21,402.82
2123,AAPL,20110725,398.5,390.35,400.0,389.62,393.3,1.32,21064442,8361472745.97,396.95
2124,AAPL,20110722,393.3,388.32,395.05,387.75,387.29,1.55,18454555,7230612758.15,391.81
2125,AAPL,20110721,387.29,386.95,390.06,383.9,386.9,0.1,18804145,7284200761.27,387.37
2126,AAPL,20110720,386.9,396.12,396.27,386.0,376.85,2.67,33618813,13086098418.52,389.25
2127,AAPL,20110719,376.85,378.0,378.65,373.32,373.8,0.82,29255192,11006580540.85,376.23
2128,AAPL,20110718,373.8,365.43,374.65,365.28,364.92,2.43,20264997,7496366895.25,369.92
2129,AAPL,20110715,364.92,361.17,365.0,359.17,357.77,2.0,17302333,6255908687.89,361.56
2130,AAPL,20110714,357.77,361.01,361.61,356.34,358.02,-0.07,15376165,5522329516.97,359.15
2131,AAPL,20110713,358.02,358.33,360.0,356.38,353.75,1.21,13987071,5015847023.54,358.61
2132,AAPL,20110712,353.75,353.53,357.68,348.62,354.0,-0.07,16128813,5712667340.94,354.19
2133,AAPL,20110711,354.0,356.34,359.77,352.82,359.71,-1.59,15816282,5626696413.18,355.75
2134,AAPL,20110708,359.71,353.34,360.0,352.2,357.2,0.7,17497375,6263992010.24,358.0
2135,AAPL,20110707,357.2,354.67,358.0,354.0,351.76,1.55,14273614,5091184866.01,356.69
2136,AAPL,20110706,351.76,348.95,354.1,346.71,349.43,0.67,15879461,5572097465.88,350.9
